75,2023-03-02,8053.00,207,22.84,6.00,8.00,212.00
114,2024-10-01,6656.00,387,23.94,3.00,5.00,105.00
105,2022-07-01,8812.00,427,20.59,14.00,2.00,167.00
12,2021-12-04,8725.00,221,19.12,13.00,8.00,153.00
98,2021-04-12,6191.00,396,24.13,6.00,5.00,153.00
63,2020-06-22,9655.00,313,18.91,5.00,1.00,133.00
93,2020-04-29,8164.00,335,20.02,10.00,6.00,202.00
35,2026-03-18,5892.00,236,21.02,12.00,1.00,141.00
58,2023-12-14,6742.00,258,18.45,7.00,10.00,169.00
37,2025-12-23,9677.00,337,24.15,8.00,6.00,135.00
28,2023-11-11,8643.00,255,24.38,4.00,3.00,242.00
15,2022-04-25,8564.00,249,24.44,7.00,1.00,230.00
75,2025-07-13,7591.00,355,25.49,14.00,4.00,161.00
37,2020-08-16,8453.00,464,20.99,13.00,4.00,247.00
99,2024-09-13,9167.00,380,24.18,8.00,8.00,170.00
82,2026-02-01,6365.00,435,20.26,8.00,0.00,219.00
62,2022-02-12,6068.00,362,24.19,11.00,7.00,101.00
61,2020-07-14,6326.00,448,23.16,11.00,9.00,232.00
21,2024-02-23,7946.00,204,21.01,10.00,1.00,195.00
91,2022-10-05,9276.00,333,24.75,6.00,8.00,108.00
105,2024-01-21,7251.00,315,22.94,15.00,3.00,163.00
110,2020-02-28,5816.00,338,18.33,11.00,6.00,165.00
15,2020-07-09,9737.00,390,23.61,15.00,0.00,167.00
111,2024-12-10,8480.00,251,25.31,15.00,0.00,111.00
11,2022-06-14,9656.00,426,21.20,0.00,1.00,206.00
56,2022-04-30,7357.00,241,19.97,3.00,5.00,225.00
44,2020-02-26,8837.00,217,22.27,1.00,1.00,207.00
11,2021-02-09,7214.00,353,18.32,15.00,6.00,132.00
53,2022-11-08,8348.00,223,21.72,2.00,2.00,220.00
80,2020-08-14,9702.00,352,18.54,9.00,3.00,128.00
100,2025-04-13,8822.00,342,19.54,9.00,0.00,174.00
41,2023-06-09,7306.00,267,22.85,14.00,5.00,192.00
101,2021-03-20,9865.00,217,20.28,2.00,4.00,225.00
84,2023-02-05,7057.00,283,19.46,7.00,5.00,197.00
11,2022-02-04,7646.00,224,19.22,11.00,2.00,112.00
3,2024-02-21,8402.00,409,18.87,8.00,3.00,230.00
5,2024-01-26,9578.00,463,23.19,0.00,6.00,231.00
74,2025-12-28,6347.00,306,22.13,14.00,2.00,164.00
65,2020-05-05,6495.00,315,25.28,5.00,3.00,185.00
61,2024-03-24,8641.00,414,23.95,13.00,3.00,218.00
104,2022-07-15,7622.00,309,19.65,9.00,3.00,121.00
57,2023-02-02,7723.00,429,18.39,3.00,8.00,217.00
38,2020-07-03,9951.00,246,23.58,1.00,4.00,218.00
37,2025-07-09,9182.00,334,22.66,9.00,4.00,121.00
100,2023-06-17,5629.00,389,22.33,6.00,3.00,155.00
15,2023-09-01,7073.00,277,21.91,2.00,6.00,213.00
62,2022-10-28,7600.00,211,25.44,4.00,1.00,128.00
60,2022-08-06,7631.00,480,22.60,8.00,9.00,199.00
15,2024-03-11,7819.00,203,19.27,11.00,4.00,131.00
51,2022-04-02,7188.00,406,22.65,3.00,6.00,149.00
90,2025-08-11,6883.00,382,20.69,6.00,9.00,164.00
12,2020-11-26,8594.00,294,19.56,4.00,3.00,231.00
83,2022-12-23,8104.00,357,24.34,1.00,5.00,197.00
73,2021-08-04,6145.00,419,24.03,10.00,2.00,152.00
24,2025-12-12,6999.00,365,25.41,13.00,1.00,205.00
23,2022-03-28,7943.00,481,19.24,5.00,10.00,167.00
27,2023-10-26,9752.00,236,23.35,7.00,10.00,145.00
96,2025-06-03,6041.00,283,20.27,0.00,3.00,248.00
62,2022-05-13,6193.00,357,24.07,15.00,6.00,104.00
25,2025-07-09,7356.00,474,24.70,7.00,3.00,110.00
33,2022-11-19,7623.00,281,18.53,12.00,4.00,238.00
19,2022-01-10,5508.00,441,18.46,13.00,4.00,205.00
56,2023-07-25,9380.00,281,23.72,0.00,1.00,185.00
69,2022-10-24,9683.00,471,22.99,15.00,6.00,213.00
86,2024-09-04,6614.00,481,21.27,4.00,6.00,197.00
27,2024-01-16,7707.00,366,20.47,15.00,0.00,137.00
107,2022-05-25,9320.00,407,24.54,7.00,6.00,219.00
85,2020-09-29,9935.00,406,19.54,15.00,4.00,241.00
95,2025-08-30,8889.00,485,19.24,2.00,8.00,109.00
48,2026-02-19,8533.00,286,21.76,14.00,7.00,206.00
68,2021-05-05,5607.00,213,24.02,9.00,8.00,142.00
47,2021-10-30,6119.00,394,21.15,4.00,8.00,154.00
22,2022-08-04,5983.00,487,23.25,9.00,3.00,127.00
44,2023-02-01,7839.00,297,22.78,14.00,8.00,136.00
16,2022-06-03,9976.00,274,20.09,4.00,10.00,222.00
18,2024-10-20,7415.00,431,18.54,15.00,4.00,186.00
54,2025-12-14,9046.00,500,20.15,4.00,9.00,197.00
71,2023-09-25,8055.00,399,22.26,7.00,7.00,159.00
102,2024-08-14,9952.00,403,24.00,7.00,1.00,116.00
32,2025-05-11,6230.00,353,20.47,7.00,5.00,232.00
111,2026-03-22,8914.00,261,23.52,6.00,6.00,115.00
106,2022-11-12,7279.00,221,22.99,10.00,1.00,196.00
65,2025-03-06,5957.00,221,19.94,3.00,0.00,208.00
90,2025-09-25,6378.00,464,18.26,6.00,5.00,240.00
35,2026-02-22,7444.00,267,20.60,9.00,3.00,250.00
69,2022-06-21,6283.00,354,24.50,3.00,4.00,222.00
1,2023-03-09,5884.00,217,18.93,9.00,7.00,140.00
67,2025-05-01,5730.00,380,22.86,11.00,2.00,208.00
34,2024-08-08,9336.00,422,20.70,5.00,7.00,188.00
67,2021-11-22,9871.00,355,22.92,3.00,4.00,122.00
49,2024-06-22,8636.00,271,20.24,9.00,6.00,184.00
10,2023-05-04,9548.00,472,23.00,13.00,5.00,244.00
51,2022-01-18,7952.00,329,22.34,12.00,4.00,239.00
51,2024-07-23,9181.00,331,25.34,8.00,7.00,222.00
86,2022-11-28,9764.00,495,20.37,4.00,5.00,239.00
78,2023-08-11,8629.00,449,22.39,8.00,1.00,209.00
8,2022-03-01,6357.00,407,20.99,10.00,0.00,165.00
33,2025-11-09,7883.00,261,22.93,6.00,4.00,226.00
104,2021-02-07,5683.00,221,21.83,8.00,8.00,177.00
70,2020-09-06,6987.00,487,18.55,4.00,9.00,198.00
92,2022-07-30,8483.00,259,24.79,14.00,7.00,202.00
13,2022-10-19,9647.00,438,19.68,1.00,9.00,135.00
80,2025-11-29,5652.00,428,25.09,8.00,1.00,148.00
105,2025-05-11,8408.00,334,24.47,7.00,10.00,121.00
60,2024-08-07,6069.00,450,23.87,4.00,3.00,241.00
76,2021-03-19,7631.00,231,21.73,8.00,5.00,145.00
13,2021-12-06,6089.00,296,21.26,3.00,2.00,117.00
21,2024-02-04,8426.00,285,23.71,1.00,6.00,103.00
72,2020-11-07,5818.00,494,22.97,10.00,8.00,109.00
19,2022-04-09,7309.00,440,25.18,9.00,7.00,169.00
65,2021-09-19,8718.00,349,19.82,5.00,7.00,183.00
31,2025-09-09,8269.00,306,25.27,15.00,3.00,209.00
108,2023-09-21,9972.00,374,22.95,9.00,7.00,238.00
79,2025-08-01,7296.00,440,19.18,4.00,9.00,215.00
111,2021-08-16,7412.00,309,23.86,7.00,9.00,247.00
2,2023-11-29,6625.00,264,18.83,1.00,4.00,168.00
20,2025-05-14,8130.00,382,22.13,6.00,5.00,228.00
40,2020-09-04,6309.00,260,21.59,2.00,2.00,181.00
15,2025-06-20,9494.00,207,19.44,2.00,3.00,183.00
22,2020-10-04,7715.00,224,24.49,12.00,3.00,140.00
109,2022-05-27,7022.00,426,23.30,4.00,5.00,202.00
90,2023-12-25,9749.00,464,25.14,10.00,3.00,150.00
30,2021-06-26,9696.00,332,25.40,2.00,3.00,186.00
13,2022-10-29,7058.00,474,19.84,12.00,7.00,225.00
113,2024-08-16,6305.00,278,22.78,8.00,4.00,243.00
25,2025-07-22,7217.00,459,23.68,5.00,2.00,162.00
49,2025-06-10,6239.00,445,19.23,11.00,7.00,249.00
66,2021-01-05,9313.00,219,23.97,3.00,7.00,206.00
5,2021-04-05,6877.00,404,20.28,14.00,5.00,167.00
108,2021-04-05,9202.00,320,19.65,3.00,10.00,229.00
109,2024-03-04,9142.00,478,22.58,0.00,1.00,140.00
58,2021-10-15,6507.00,200,24.91,9.00,1.00,141.00
40,2023-06-29,6571.00,220,24.93,4.00,8.00,131.00
23,2025-04-26,5844.00,476,24.52,9.00,7.00,213.00
47,2020-04-09,6351.00,479,21.51,8.00,3.00,219.00
39,2021-11-05,6620.00,436,18.58,11.00,1.00,191.00
43,2026-02-23,9198.00,416,19.40,15.00,1.00,100.00
5,2025-06-28,5744.00,299,24.08,4.00,9.00,117.00
86,2022-06-20,8549.00,251,22.55,14.00,0.00,155.00
46,2024-05-04,7735.00,464,21.53,15.00,9.00,120.00
94,2025-03-09,6032.00,343,25.00,9.00,7.00,205.00
59,2024-02-28,6026.00,239,20.28,12.00,5.00,133.00
21,2021-01-29,7730.00,359,24.51,2.00,9.00,182.00
37,2020-03-29,8966.00,485,23.77,14.00,0.00,235.00
42,2021-03-29,7176.00,226,24.75,4.00,6.00,205.00
45,2023-03-24,8069.00,408,22.42,7.00,8.00,144.00
35,2023-01-16,9111.00,376,24.20,11.00,0.00,238.00
90,2021-03-29,7379.00,469,24.04,13.00,0.00,129.00
58,2022-08-07,6273.00,295,19.62,11.00,2.00,207.00
12,2026-01-02,7719.00,224,21.61,2.00,10.00,191.00
77,2020-11-21,8227.00,232,18.75,9.00,9.00,176.00
89,2021-11-14,8686.00,481,24.15,4.00,3.00,112.00
72,2025-08-17,6282.00,406,25.45,6.00,6.00,227.00
35,2026-03-14,6772.00,386,21.69,4.00,3.00,197.00
64,2023-11-27,9076.00,365,19.45,1.00,0.00,166.00
80,2023-11-20,8643.00,481,24.83,15.00,9.00,192.00
73,2025-11-27,5765.00,357,22.55,15.00,3.00,105.00
68,2023-07-13,6603.00,490,25.48,10.00,6.00,211.00
57,2021-10-26,9506.00,328,19.86,1.00,5.00,249.00
47,2024-12-21,8572.00,301,19.01,11.00,0.00,214.00
12,2024-08-02,9280.00,482,25.12,3.00,2.00,200.00
24,2022-03-30,7026.00,344,23.97,11.00,1.00,177.00
74,2023-04-11,7956.00,218,20.99,4.00,0.00,155.00
47,2021-06-07,7967.00,255,24.56,1.00,0.00,177.00
112,2024-02-11,6104.00,319,22.76,5.00,10.00,226.00
100,2025-09-22,9449.00,338,19.57,12.00,7.00,243.00
20,2021-01-07,7661.00,449,18.28,13.00,2.00,176.00
72,2023-07-31,7119.00,300,20.85,5.00,0.00,184.00
23,2023-09-07,8520.00,335,21.81,1.00,5.00,143.00
62,2023-05-30,7618.00,234,23.46,1.00,1.00,187.00
53,2025-03-19,9023.00,315,18.47,13.00,9.00,142.00
4,2021-10-21,8391.00,204,23.38,11.00,6.00,125.00
71,2024-03-26,7270.00,232,20.56,1.00,8.00,240.00
11,2025-03-29,7816.00,264,19.68,11.00,3.00,203.00
53,2020-04-14,6248.00,359,18.68,5.00,9.00,205.00
44,2020-03-15,9632.00,282,19.35,9.00,6.00,225.00
52,2020-02-11,8693.00,424,22.55,7.00,9.00,137.00
29,2025-02-19,6574.00,413,24.91,15.00,10.00,172.00
109,2024-11-29,9856.00,449,23.80,0.00,7.00,115.00
49,2020-09-05,8979.00,452,23.26,4.00,4.00,230.00
22,2025-04-18,8785.00,359,18.74,10.00,10.00,112.00
5,2022-01-03,7865.00,347,20.79,12.00,6.00,162.00
98,2021-06-17,7243.00,313,23.27,8.00,8.00,238.00
6,2025-10-25,6780.00,278,21.17,12.00,3.00,194.00
92,2022-03-18,6870.00,389,23.35,3.00,8.00,157.00
105,2026-01-09,6757.00,444,21.32,4.00,2.00,132.00
58,2023-12-11,6135.00,316,24.70,5.00,8.00,188.00
3,2024-07-15,7913.00,281,19.51,6.00,4.00,165.00
36,2020-11-17,8585.00,329,24.60,1.00,3.00,125.00
78,2025-03-26,5771.00,247,21.68,2.00,0.00,169.00
3,2022-09-29,9093.00,317,18.61,13.00,5.00,122.00
38,2024-12-30,8403.00,353,21.28,1.00,9.00,159.00
99,2022-07-29,9220.00,207,21.80,7.00,6.00,102.00
26,2025-11-15,5549.00,229,23.68,13.00,0.00,109.00
10,2020-12-25,5901.00,214,19.54,11.00,8.00,161.00
96,2023-04-29,9968.00,232,24.90,0.00,0.00,118.00
84,2023-06-21,5512.00,373,21.27,7.00,0.00,223.00
74,2020-03-05,7627.00,232,19.09,3.00,9.00,108.00
111,2021-08-10,7740.00,385,19.32,12.00,5.00,198.00
89,2024-04-04,6665.00,350,21.76,14.00,4.00,192.00
63,2025-07-05,7668.00,253,19.59,3.00,2.00,208.00
90,2023-09-23,5741.00,319,23.03,2.00,3.00,227.00
112,2024-02-19,9257.00,281,19.02,8.00,5.00,118.00
63,2020-04-27,9143.00,458,21.40,4.00,7.00,212.00
86,2025-09-24,7648.00,261,21.31,8.00,2.00,199.00
15,2022-12-03,7614.00,227,22.17,6.00,9.00,142.00
17,2022-02-01,6906.00,445,22.01,13.00,8.00,191.00
59,2023-12-07,7616.00,231,22.57,9.00,4.00,191.00
86,2020-01-13,6417.00,244,21.85,7.00,3.00,104.00
18,2020-02-23,8207.00,499,22.70,10.00,2.00,166.00
14,2020-12-10,9964.00,440,22.35,0.00,10.00,219.00
113,2022-05-17,5739.00,315,22.48,3.00,5.00,134.00
5,2024-10-08,6282.00,443,22.41,6.00,5.00,122.00
108,2023-07-15,9275.00,384,23.46,13.00,7.00,148.00
47,2022-03-23,5996.00,487,19.69,0.00,0.00,155.00
52,2025-08-26,7567.00,475,24.78,13.00,1.00,121.00
5,2020-11-30,9368.00,345,18.96,8.00,2.00,196.00
75,2020-10-08,8435.00,307,20.70,1.00,3.00,242.00
44,2021-09-15,5590.00,394,18.72,8.00,8.00,238.00
75,2022-11-06,8977.00,479,23.15,1.00,7.00,212.00
48,2025-02-23,7549.00,338,21.67,11.00,8.00,246.00
10,2024-07-19,7531.00,412,20.15,3.00,5.00,231.00
20,2024-06-07,9792.00,244,23.67,11.00,7.00,128.00
56,2025-07-13,6048.00,276,21.36,4.00,3.00,129.00
94,2024-12-04,8872.00,390,21.96,12.00,6.00,187.00
51,2020-09-12,5594.00,387,21.64,2.00,5.00,179.00
113,2020-12-27,6292.00,500,20.02,13.00,1.00,135.00
34,2025-04-23,7012.00,246,24.81,2.00,2.00,173.00
40,2020-10-04,5578.00,471,24.18,9.00,1.00,113.00
89,2024-05-04,9201.00,371,18.61,14.00,9.00,186.00
104,2020-03-10,6981.00,289,18.21,2.00,8.00,185.00
8,2024-02-06,7926.00,358,23.32,15.00,5.00,108.00
74,2022-10-20,6248.00,309,25.27,8.00,5.00,216.00
63,2022-04-27,9059.00,342,22.88,3.00,2.00,155.00
67,2021-08-29,6747.00,434,23.09,4.00,8.00,148.00
111,2022-09-09,8436.00,262,25.07,5.00,4.00,143.00
26,2021-02-28,6162.00,416,24.44,5.00,0.00,146.00
56,2021-03-26,9831.00,254,22.04,1.00,4.00,156.00
81,2022-09-16,6791.00,333,22.76,14.00,9.00,149.00
88,2024-11-14,6957.00,433,20.14,0.00,2.00,137.00
64,2021-03-04,8161.00,302,19.62,10.00,2.00,160.00
51,2022-02-03,7647.00,358,24.22,15.00,2.00,176.00
73,2023-11-14,7162.00,441,23.03,14.00,3.00,244.00
97,2020-02-13,7821.00,235,21.18,6.00,4.00,101.00
22,2022-04-29,8243.00,236,21.06,11.00,2.00,217.00
113,2020-03-06,9857.00,449,23.51,9.00,0.00,216.00
107,2020-07-12,9016.00,486,21.63,14.00,3.00,179.00
8,2025-12-27,8892.00,308,22.11,13.00,9.00,195.00
87,2023-07-10,6260.00,273,25.45,7.00,2.00,178.00
63,2023-09-11,7198.00,423,24.57,6.00,3.00,205.00
85,2020-04-25,6138.00,494,20.41,6.00,1.00,235.00
8,2025-12-22,7807.00,428,22.02,8.00,9.00,128.00
103,2021-02-13,6535.00,250,24.41,15.00,1.00,222.00
40,2022-01-22,8564.00,202,21.73,7.00,0.00,120.00
58,2024-04-26,9503.00,238,23.91,4.00,3.00,148.00
61,2021-04-14,8025.00,287,22.51,0.00,5.00,161.00
99,2026-03-17,9826.00,477,23.00,14.00,6.00,216.00
85,2021-04-16,7422.00,359,20.79,11.00,8.00,133.00
31,2023-11-29,7805.00,345,18.96,15.00,5.00,158.00
43,2020-02-19,8196.00,306,24.21,15.00,5.00,230.00
84,2024-12-26,8443.00,423,23.77,0.00,3.00,153.00
51,2022-05-18,6331.00,260,24.49,15.00,10.00,136.00
107,2021-02-15,5780.00,353,18.26,11.00,1.00,225.00
84,2020-02-26,8635.00,459,20.17,4.00,5.00,103.00
55,2025-08-11,7701.00,366,20.67,13.00,9.00,210.00
87,2024-07-18,6189.00,411,24.31,12.00,9.00,227.00
41,2025-01-17,7959.00,481,19.54,1.00,2.00,143.00
95,2023-09-16,5930.00,391,19.39,8.00,5.00,212.00
12,2025-10-28,6792.00,372,20.81,1.00,5.00,173.00
95,2025-09-26,7400.00,271,22.78,14.00,8.00,128.00
103,2022-05-26,6341.00,240,23.66,0.00,4.00,236.00
2,2024-09-17,8971.00,305,22.86,10.00,7.00,167.00
67,2026-03-23,7184.00,411,20.59,7.00,8.00,136.00
19,2024-04-11,8640.00,234,19.06,2.00,2.00,123.00
50,2020-12-31,7262.00,205,24.28,2.00,8.00,168.00
26,2024-09-25,5657.00,479,23.78,11.00,1.00,135.00
43,2024-06-24,9131.00,484,20.75,1.00,4.00,243.00
56,2021-01-20,8622.00,397,25.08,3.00,1.00,108.00
38,2022-04-10,6207.00,241,20.55,4.00,0.00,133.00
30,2023-02-03,7478.00,393,24.71,2.00,8.00,237.00
57,2025-11-30,8440.00,367,18.36,1.00,4.00,224.00
98,2025-03-25,5864.00,325,19.57,4.00,6.00,245.00
1,2026-01-17,8687.00,457,19.00,13.00,9.00,144.00
71,2021-02-20,9715.00,465,21.83,6.00,1.00,208.00
95,2023-04-26,8298.00,381,19.13,13.00,0.00,160.00
15,2020-01-25,5817.00,450,22.50,11.00,2.00,123.00
30,2024-08-16,8896.00,471,22.89,15.00,2.00,229.00
59,2026-01-09,9659.00,233,20.66,3.00,0.00,239.00
110,2026-03-23,7593.00,374,22.03,12.00,1.00,205.00
112,2021-01-11,5566.00,279,22.02,0.00,0.00,168.00
37,2021-01-07,6554.00,267,19.81,12.00,3.00,172.00
64,2022-08-17,6975.00,438,19.13,12.00,6.00,136.00
37,2025-02-23,5571.00,220,19.55,14.00,4.00,230.00
1,2020-06-17,5533.00,230,18.38,6.00,1.00,209.00
29,2020-05-12,9903.00,377,23.33,10.00,7.00,100.00
11,2023-05-17,9280.00,252,18.42,11.00,1.00,194.00
39,2024-11-03,8133.00,348,22.59,3.00,5.00,125.00
53,2025-03-31,6784.00,359,18.38,7.00,3.00,126.00
93,2020-05-12,9532.00,481,21.76,6.00,10.00,131.00
8,2023-03-29,9905.00,282,19.38,5.00,3.00,116.00
32,2026-03-13,8947.00,360,25.37,9.00,4.00,149.00
113,2026-01-02,5501.00,284,22.48,8.00,9.00,143.00
18,2022-02-04,9754.00,426,20.27,1.00,4.00,247.00
69,2021-11-17,8801.00,444,22.00,14.00,1.00,133.00
25,2024-05-23,7280.00,249,18.29,5.00,8.00,239.00
51,2020-05-04,9841.00,487,24.53,4.00,8.00,128.00
11,2021-04-15,5958.00,442,22.19,6.00,1.00,250.00
94,2025-07-14,6803.00,311,20.35,8.00,7.00,192.00
110,2020-03-24,6663.00,294,21.50,9.00,4.00,209.00
54,2021-02-01,8082.00,444,23.05,5.00,7.00,211.00
66,2021-06-04,5923.00,468,19.82,12.00,3.00,172.00
28,2022-10-24,6105.00,373,23.61,1.00,6.00,132.00
33,2021-07-29,6295.00,483,22.34,7.00,9.00,233.00
101,2024-08-27,7805.00,390,18.92,11.00,5.00,126.00
105,2022-12-21,6199.00,376,23.96,13.00,2.00,189.00
102,2020-09-01,6156.00,472,22.40,11.00,2.00,230.00
75,2022-02-09,8633.00,382,23.05,13.00,4.00,137.00
114,2020-02-09,9502.00,478,19.77,4.00,7.00,203.00
90,2026-03-14,6515.00,469,18.68,14.00,5.00,164.00
20,2020-07-13,8642.00,392,23.09,7.00,8.00,179.00
39,2026-01-07,7455.00,459,19.13,1.00,9.00,163.00
75,2022-01-16,5982.00,332,21.44,7.00,3.00,149.00
84,2025-04-03,8884.00,288,20.46,3.00,10.00,144.00
86,2021-02-10,9298.00,227,24.79,0.00,5.00,209.00
72,2021-11-26,8604.00,364,22.03,1.00,8.00,107.00
21,2023-02-05,5550.00,454,20.26,8.00,5.00,108.00
46,2025-08-13,8192.00,242,19.82,14.00,1.00,205.00
113,2020-03-30,9238.00,296,24.23,11.00,5.00,161.00
27,2022-03-19,9500.00,380,23.14,1.00,2.00,127.00
13,2021-03-14,5871.00,481,20.36,0.00,9.00,226.00
51,2022-04-20,8361.00,397,23.16,9.00,8.00,219.00
28,2023-06-24,5836.00,411,24.36,2.00,4.00,213.00
63,2024-01-18,8125.00,337,23.41,11.00,5.00,231.00
62,2023-08-25,9437.00,377,20.89,2.00,3.00,191.00
55,2024-08-09,9701.00,415,21.67,3.00,10.00,140.00
92,2024-12-16,6320.00,412,19.60,5.00,8.00,205.00
102,2020-01-08,7565.00,441,25.10,10.00,8.00,236.00
41,2024-02-17,5934.00,224,21.84,12.00,7.00,171.00
93,2020-07-08,8979.00,448,25.41,9.00,2.00,158.00
56,2025-10-09,9324.00,381,24.52,8.00,5.00,109.00
69,2021-10-13,8429.00,371,23.31,7.00,0.00,246.00
110,2026-03-29,8182.00,442,19.80,15.00,2.00,154.00
106,2024-11-12,6614.00,442,19.58,8.00,7.00,176.00
72,2024-06-02,9729.00,472,25.10,15.00,1.00,108.00
20,2023-11-14,8692.00,211,25.37,2.00,2.00,142.00
3,2025-08-14,6299.00,228,23.49,3.00,1.00,117.00
13,2023-09-14,7640.00,379,25.43,15.00,3.00,196.00
59,2023-11-07,7952.00,497,19.44,7.00,7.00,190.00
21,2023-01-24,5794.00,228,25.28,10.00,4.00,156.00
12,2021-03-19,9892.00,366,19.54,10.00,8.00,120.00
106,2025-02-07,5868.00,232,20.51,3.00,0.00,130.00
22,2021-12-11,6125.00,344,21.90,2.00,4.00,122.00
18,2025-10-08,8871.00,287,20.10,7.00,9.00,154.00
104,2024-05-30,6404.00,216,19.78,3.00,10.00,157.00
75,2021-01-01,6311.00,281,22.91,13.00,5.00,118.00
70,2024-03-31,6628.00,294,23.59,0.00,8.00,112.00
71,2024-03-24,9603.00,390,21.87,15.00,1.00,135.00
108,2025-11-08,8335.00,463,24.85,2.00,8.00,244.00
28,2021-10-02,8862.00,309,20.41,15.00,2.00,247.00
16,2025-07-06,7803.00,422,23.28,9.00,7.00,102.00
100,2024-09-25,6787.00,399,24.16,7.00,3.00,200.00
32,2022-10-10,8582.00,297,25.27,11.00,7.00,154.00
18,2021-02-21,9099.00,240,18.56,3.00,8.00,167.00
49,2022-09-02,8026.00,319,18.33,3.00,0.00,245.00
27,2025-11-06,8781.00,282,20.64,8.00,1.00,209.00
67,2021-11-25,7855.00,445,20.66,0.00,10.00,189.00
50,2024-07-26,6504.00,444,21.66,15.00,9.00,179.00
48,2023-11-10,7451.00,322,20.87,11.00,0.00,209.00
40,2020-10-15,9938.00,422,20.03,1.00,6.00,249.00
21,2024-04-09,9868.00,295,18.90,11.00,1.00,149.00
54,2022-08-11,8461.00,291,21.34,15.00,7.00,139.00
108,2021-09-17,8491.00,372,24.44,5.00,7.00,112.00
53,2021-12-15,8364.00,411,22.19,14.00,2.00,206.00
52,2023-12-22,6253.00,349,21.08,7.00,10.00,138.00
43,2021-02-01,8608.00,205,21.25,0.00,6.00,224.00
55,2021-03-27,9074.00,270,22.09,12.00,5.00,213.00
50,2025-03-21,5751.00,270,23.84,15.00,7.00,169.00
31,2021-01-24,8406.00,368,23.70,8.00,0.00,221.00
47,2026-01-01,6992.00,265,21.01,9.00,2.00,186.00
54,2020-10-16,9143.00,277,24.24,0.00,2.00,229.00
37,2021-06-11,8605.00,414,20.59,5.00,9.00,163.00
42,2025-12-24,6116.00,263,25.15,14.00,10.00,141.00
28,2020-03-06,8119.00,205,21.01,10.00,8.00,226.00
93,2024-12-25,9904.00,401,23.77,3.00,7.00,143.00
107,2020-12-11,7895.00,203,21.13,0.00,5.00,126.00
57,2022-03-07,5512.00,317,23.49,8.00,10.00,222.00
42,2024-02-05,9644.00,335,23.55,2.00,9.00,211.00
48,2021-07-02,8376.00,372,20.51,15.00,2.00,158.00
59,2022-11-27,7338.00,376,21.28,1.00,7.00,144.00
55,2024-03-23,7632.00,296,22.32,3.00,0.00,226.00
7,2024-05-05,9356.00,264,18.27,11.00,9.00,169.00
13,2026-02-28,7674.00,276,23.59,9.00,0.00,148.00
31,2021-10-09,6088.00,344,24.82,0.00,9.00,210.00
73,2020-11-24,6861.00,499,22.98,4.00,3.00,163.00
66,2022-09-19,9357.00,367,22.17,6.00,9.00,126.00
20,2024-10-18,5597.00,449,19.44,4.00,6.00,236.00
100,2021-01-08,8746.00,453,25.14,3.00,8.00,135.00
79,2022-10-10,6529.00,339,25.27,0.00,4.00,240.00
73,2021-03-09,9666.00,407,23.39,11.00,1.00,180.00
36,2023-11-07,8592.00,437,23.59,4.00,9.00,239.00
28,2020-05-29,7105.00,376,25.23,3.00,2.00,140.00
28,2025-06-26,8237.00,236,23.19,1.00,9.00,103.00
110,2022-03-12,9799.00,416,19.44,2.00,0.00,207.00
2,2020-09-01,6307.00,319,19.03,7.00,10.00,194.00
29,2025-05-26,7757.00,311,20.05,9.00,5.00,171.00
65,2022-11-12,7685.00,281,23.95,2.00,1.00,242.00
73,2024-12-25,7737.00,310,24.54,11.00,5.00,246.00
110,2022-04-29,9492.00,216,24.13,12.00,8.00,249.00
42,2024-02-15,8112.00,219,24.46,4.00,4.00,157.00
71,2020-11-14,8654.00,375,20.39,3.00,7.00,129.00
41,2022-03-16,9100.00,338,22.21,7.00,6.00,178.00
5,2026-01-12,6894.00,233,23.23,14.00,1.00,248.00
21,2023-09-28,8002.00,439,21.67,0.00,2.00,101.00
87,2024-01-20,8577.00,234,21.66,1.00,6.00,167.00
97,2022-01-15,8803.00,304,22.97,13.00,6.00,101.00
98,2025-11-13,6047.00,324,20.41,7.00,5.00,106.00
98,2020-11-07,8476.00,259,21.38,14.00,4.00,191.00
10,2024-08-21,7011.00,260,23.53,5.00,9.00,236.00
62,2023-04-15,9160.00,432,24.88,10.00,8.00,189.00
107,2023-02-27,9828.00,348,20.52,0.00,9.00,238.00
66,2023-08-21,5745.00,326,19.54,6.00,5.00,223.00
71,2025-05-22,5667.00,263,25.20,0.00,9.00,136.00
6,2021-09-19,8194.00,469,23.29,12.00,1.00,119.00
107,2022-07-29,9707.00,290,22.35,7.00,9.00,211.00
5,2021-07-30,7468.00,480,24.91,8.00,4.00,124.00
84,2020-03-24,8387.00,341,23.94,9.00,3.00,194.00
24,2022-02-08,7683.00,408,23.95,13.00,2.00,124.00
95,2025-03-28,7858.00,266,21.79,7.00,6.00,187.00
96,2025-06-12,8739.00,426,25.39,10.00,6.00,229.00
20,2021-02-02,7925.00,447,19.00,2.00,10.00,165.00
1,2022-09-04,9564.00,492,23.67,10.00,9.00,156.00
46,2025-11-14,7900.00,249,25.07,2.00,4.00,194.00
82,2022-08-31,8024.00,332,18.45,12.00,6.00,221.00
81,2021-08-24,9993.00,232,23.37,4.00,2.00,178.00
5,2024-12-11,8880.00,261,21.56,13.00,2.00,247.00
79,2021-05-27,8603.00,380,24.79,9.00,10.00,210.00
1,2024-05-10,8458.00,441,23.76,3.00,6.00,144.00
