1856,6,2022-11-14,7,5.00,1,0,4,Night,Suspicious
1857,109,2024-05-19,7,2.00,1,1,3,Night,Suspicious
1858,58,2024-02-05,7,4.00,1,1,3,Night,Suspicious
1859,77,2024-12-07,7,5.00,1,1,2,Evening,Fraud
1860,24,2020-12-01,2,2.00,1,0,4,Afternoon,Suspicious
1861,90,2020-01-19,3,5.00,0,1,7,Night,Authentic
1862,81,2023-12-28,6,3.00,1,0,2,Afternoon,Fraud
1863,29,2025-02-26,4,2.00,0,1,6,Night,Authentic
1864,2,2023-10-27,1,1.00,0,1,7,Night,Authentic
1865,28,2026-02-14,1,4.00,0,0,3,Night,Suspicious
1866,38,2023-06-17,7,5.00,1,1,2,Evening,Fraud
1867,20,2022-08-10,5,5.00,1,1,4,Morning,Suspicious
1868,88,2020-09-15,7,3.00,1,1,9,Night,Authentic
1869,69,2025-01-11,6,5.00,1,1,10,Evening,Authentic
1870,5,2025-10-10,2,1.00,0,0,3,Afternoon,Suspicious
1871,2,2023-05-02,2,1.00,0,1,10,Morning,Authentic
1872,110,2024-06-17,5,3.00,1,1,8,Afternoon,Authentic
1873,29,2020-11-02,5,3.00,1,1,9,Night,Authentic
1874,20,2024-03-15,6,2.00,1,0,4,Night,Suspicious
1875,19,2021-05-29,1,3.00,1,1,9,Evening,Authentic
1876,98,2020-08-01,5,1.00,0,0,4,Evening,Suspicious
1877,46,2025-10-05,7,3.00,0,0,2,Morning,Fraud
1878,97,2023-08-16,6,2.00,1,1,1,Night,Fraud
1879,73,2020-07-24,5,4.00,0,1,9,Night,Authentic
1880,46,2023-04-08,3,4.00,1,0,7,Night,Authentic
1881,41,2026-03-02,7,4.00,0,0,9,Morning,Authentic
1882,96,2020-08-17,8,1.00,1,1,5,Night,Suspicious
1883,3,2021-07-30,7,4.00,1,1,10,Evening,Authentic
1884,66,2024-09-20,4,5.00,0,1,7,Evening,Authentic
1885,92,2024-11-10,3,4.00,1,0,1,Night,Fraud
1886,1,2020-12-01,2,5.00,1,1,4,Morning,Suspicious
1887,49,2022-02-24,3,2.00,1,0,6,Evening,Authentic
1888,112,2024-12-06,7,4.00,1,0,10,Morning,Authentic
1889,56,2024-12-13,2,2.00,0,1,8,Night,Authentic
1890,3,2021-11-22,1,2.00,1,0,10,Night,Authentic
1891,92,2020-08-01,7,4.00,1,1,7,Night,Authentic
1892,84,2025-04-19,1,4.00,1,1,7,Afternoon,Authentic
1893,27,2020-11-23,2,2.00,1,1,7,Morning,Authentic
1894,71,2020-06-07,2,4.00,0,1,9,Night,Authentic
1895,57,2021-10-20,7,4.00,0,1,2,Night,Fraud
1896,54,2022-05-02,7,1.00,1,1,2,Morning,Fraud
1897,111,2021-02-07,1,3.00,1,1,3,Morning,Suspicious
1898,64,2021-09-28,3,3.00,1,0,1,Afternoon,Fraud
1899,82,2022-02-09,4,4.00,0,1,3,Night,Suspicious
1900,65,2025-06-25,6,1.00,0,1,9,Afternoon,Authentic
1901,28,2020-12-23,7,3.00,0,0,7,Evening,Authentic
1902,29,2021-07-14,5,2.00,1,1,7,Evening,Authentic
1903,3,2023-02-13,2,5.00,1,1,6,Night,Authentic
1904,29,2023-08-17,3,3.00,0,1,4,Evening,Suspicious
1905,8,2024-03-02,7,3.00,0,1,5,Night,Suspicious
1906,66,2023-05-31,3,4.00,1,1,9,Night,Authentic
1907,38,2025-11-12,7,4.00,1,1,8,Night,Authentic
1908,19,2022-04-22,7,3.00,1,1,8,Afternoon,Authentic
1909,78,2020-11-24,1,5.00,0,0,4,Morning,Suspicious
1910,46,2021-07-26,8,3.00,0,0,8,Night,Authentic
1911,101,2024-09-29,8,5.00,1,0,2,Afternoon,Fraud
1912,72,2021-09-13,3,5.00,1,1,4,Afternoon,Suspicious
1913,50,2025-11-27,6,5.00,1,0,3,Night,Suspicious
1914,13,2022-02-05,3,1.00,1,0,9,Morning,Authentic
1915,49,2022-06-05,2,3.00,1,0,10,Night,Authentic
1916,48,2021-05-25,4,5.00,1,0,6,Night,Authentic
1917,86,2024-08-12,1,4.00,1,1,7,Afternoon,Authentic
1918,26,2022-08-25,5,3.00,0,0,5,Night,Suspicious
1919,8,2020-08-10,7,3.00,1,1,1,Evening,Fraud
1920,114,2021-05-26,3,5.00,0,0,8,Afternoon,Authentic
1921,70,2023-06-19,1,2.00,1,1,7,Night,Authentic
1922,111,2025-04-04,1,1.00,0,1,1,Afternoon,Fraud
1923,94,2025-05-27,8,3.00,1,1,6,Night,Authentic
1924,99,2021-08-30,8,5.00,0,0,1,Night,Fraud
1925,61,2020-05-04,3,2.00,0,1,4,Night,Suspicious
1926,72,2022-12-31,3,3.00,0,1,3,Evening,Suspicious
1927,93,2022-03-23,6,4.00,0,0,9,Afternoon,Authentic
1928,51,2021-10-30,6,4.00,0,0,6,Afternoon,Authentic
1929,88,2023-10-21,8,3.00,0,0,3,Night,Suspicious
1930,100,2025-08-02,4,5.00,1,0,6,Morning,Authentic
1931,104,2025-10-01,3,3.00,0,0,8,Night,Authentic
1932,56,2025-08-10,4,3.00,0,0,6,Morning,Authentic
1933,101,2024-01-19,7,1.00,0,1,10,Morning,Authentic
1934,67,2025-08-22,6,2.00,0,0,6,Afternoon,Authentic
1935,84,2020-05-07,2,5.00,1,0,9,Evening,Authentic
1936,23,2021-11-19,8,2.00,0,0,9,Morning,Authentic
1937,66,2024-09-05,4,2.00,1,1,1,Afternoon,Fraud
1938,111,2020-02-07,1,4.00,0,1,8,Afternoon,Authentic
1939,70,2021-09-10,6,5.00,1,0,2,Night,Fraud
1940,34,2021-01-07,4,5.00,0,0,7,Morning,Authentic
1941,104,2023-12-23,1,3.00,0,0,3,Afternoon,Suspicious
1942,57,2024-07-06,1,3.00,0,1,10,Night,Authentic
1943,5,2026-03-19,4,4.00,1,0,5,Evening,Suspicious
1944,11,2023-02-22,3,2.00,0,1,3,Afternoon,Suspicious
1945,54,2023-05-17,4,1.00,1,0,8,Afternoon,Authentic
1946,54,2026-03-18,8,5.00,1,1,1,Evening,Fraud
1947,66,2025-01-14,8,1.00,0,0,1,Afternoon,Fraud
1948,55,2025-09-26,5,3.00,0,0,6,Morning,Authentic
1949,39,2021-03-17,3,5.00,0,0,9,Night,Authentic
1950,13,2020-03-25,8,2.00,0,0,7,Morning,Authentic
1951,59,2020-04-30,8,4.00,0,0,8,Night,Authentic
1952,78,2020-09-18,6,5.00,0,0,5,Night,Suspicious
1953,30,2024-12-07,8,5.00,1,0,9,Evening,Authentic
1954,30,2023-10-04,8,1.00,0,0,1,Morning,Fraud
1955,26,2020-04-05,4,5.00,1,0,6,Afternoon,Authentic
1956,97,2020-06-22,5,4.00,0,1,3,Evening,Suspicious
1957,72,2023-05-30,3,5.00,0,1,8,Night,Authentic
1958,1,2026-02-24,3,2.00,1,1,9,Night,Authentic
1959,102,2022-08-20,1,4.00,0,1,1,Night,Fraud
1960,110,2021-02-09,5,4.00,1,1,9,Afternoon,Authentic
1961,86,2021-02-11,6,3.00,0,0,6,Night,Authentic
1962,64,2024-11-04,8,3.00,0,0,3,Afternoon,Suspicious
1963,82,2024-02-05,6,2.00,0,0,1,Morning,Fraud
1964,64,2020-02-05,4,2.00,0,1,5,Morning,Suspicious
1965,74,2024-08-27,6,5.00,0,0,6,Night,Authentic
1966,73,2021-01-30,6,5.00,0,1,1,Night,Fraud
1967,17,2021-08-19,8,5.00,1,1,10,Morning,Authentic
1968,5,2022-06-19,1,2.00,1,1,1,Evening,Fraud
1969,80,2023-02-05,4,5.00,0,0,1,Night,Fraud
1970,64,2023-02-03,3,1.00,0,1,3,Morning,Suspicious
1971,15,2024-01-05,2,2.00,0,1,3,Morning,Suspicious
1972,69,2025-09-15,6,4.00,0,0,9,Morning,Authentic
1973,61,2020-07-04,4,4.00,0,0,1,Morning,Fraud
1974,61,2022-05-24,1,3.00,0,1,2,Night,Fraud
1975,87,2021-02-26,1,2.00,1,0,7,Morning,Authentic
1976,31,2020-11-11,7,1.00,1,0,4,Afternoon,Suspicious
1977,59,2020-05-31,8,1.00,0,0,6,Morning,Authentic
1978,52,2022-09-16,4,3.00,0,0,3,Afternoon,Suspicious
1979,82,2020-03-14,7,3.00,0,1,4,Morning,Suspicious
1980,104,2024-02-03,8,4.00,0,1,8,Night,Authentic
1981,96,2023-11-19,8,3.00,1,1,2,Afternoon,Fraud
1982,34,2022-10-06,2,3.00,1,0,10,Afternoon,Authentic
1983,53,2022-10-24,1,1.00,0,0,2,Morning,Fraud
1984,47,2023-06-30,1,1.00,0,1,9,Morning,Authentic
1985,91,2020-08-03,5,2.00,1,1,10,Afternoon,Authentic
1986,25,2021-07-26,8,1.00,0,1,10,Night,Authentic
1987,50,2025-06-16,8,2.00,0,0,10,Night,Authentic
1988,64,2023-04-06,1,2.00,0,0,9,Afternoon,Authentic
1989,78,2025-12-22,1,3.00,0,1,8,Night,Authentic
1990,60,2024-07-13,1,3.00,1,0,4,Morning,Suspicious
1991,9,2020-09-09,5,5.00,0,0,7,Night,Authentic
1992,8,2021-10-18,2,5.00,1,1,7,Afternoon,Authentic
1993,26,2021-02-11,2,2.00,1,1,3,Afternoon,Suspicious
1994,64,2023-05-26,7,4.00,1,1,8,Night,Authentic
1995,66,2024-06-10,3,4.00,1,1,6,Night,Authentic
1996,20,2022-11-29,8,5.00,0,1,3,Night,Suspicious
1997,91,2021-06-17,5,3.00,0,0,10,Evening,Authentic
1998,16,2021-08-13,8,5.00,1,1,2,Morning,Fraud
1999,105,2021-06-01,3,4.00,0,0,7,Evening,Authentic
2000,35,2020-08-06,6,3.00,1,0,8,Evening,Authentic
2001,114,2024-08-05,6,4.00,0,1,3,Evening,Suspicious
2002,70,2025-09-24,7,4.00,1,1,2,Evening,Fraud
2003,66,2024-09-24,5,1.00,1,1,2,Night,Fraud
2004,31,2020-03-08,1,1.00,0,1,8,Morning,Authentic
2005,4,2020-11-17,4,2.00,1,0,4,Night,Suspicious
2006,68,2025-08-22,5,1.00,1,0,6,Afternoon,Authentic
2007,77,2023-01-20,2,3.00,1,0,2,Night,Fraud
2008,11,2022-12-12,6,3.00,0,1,10,Evening,Authentic
2009,5,2020-12-29,2,4.00,0,1,6,Evening,Authentic
2010,46,2021-08-25,2,1.00,1,0,9,Night,Authentic
2011,49,2025-07-28,7,3.00,1,1,1,Night,Fraud
2012,82,2021-02-17,1,5.00,1,1,6,Afternoon,Authentic
2013,19,2024-03-05,3,3.00,1,0,8,Evening,Authentic
2014,26,2021-10-22,1,2.00,0,0,6,Evening,Authentic
2015,37,2026-02-23,1,5.00,1,1,10,Night,Authentic
2016,70,2022-06-20,3,3.00,0,1,10,Night,Authentic
2017,38,2020-05-27,7,2.00,1,1,8,Night,Authentic
2018,33,2025-08-01,3,4.00,1,0,10,Evening,Authentic
2019,32,2023-05-29,5,2.00,1,1,3,Evening,Suspicious
2020,61,2023-12-19,3,1.00,1,0,3,Night,Suspicious
2021,7,2023-09-11,2,5.00,1,1,4,Afternoon,Suspicious
2022,55,2023-03-01,1,5.00,1,0,1,Night,Fraud
2023,20,2020-09-23,5,1.00,1,0,9,Night,Authentic
2024,15,2022-07-21,3,5.00,1,1,4,Afternoon,Suspicious
2025,101,2025-04-07,3,3.00,0,1,1,Afternoon,Fraud
2026,58,2023-07-14,2,1.00,1,0,8,Night,Authentic
2027,72,2023-07-19,4,5.00,0,1,9,Night,Authentic
2028,94,2023-01-08,5,5.00,0,0,3,Afternoon,Suspicious
2029,32,2024-10-12,2,3.00,1,1,9,Afternoon,Authentic
2030,40,2020-08-31,6,5.00,1,0,5,Night,Suspicious
2031,107,2023-01-09,7,1.00,1,1,4,Morning,Suspicious
2032,96,2021-03-20,3,5.00,1,0,5,Night,Suspicious
2033,50,2025-12-05,7,2.00,1,0,5,Night,Suspicious
2034,114,2024-04-13,2,1.00,0,1,8,Night,Authentic
2035,98,2020-11-30,2,3.00,1,1,6,Night,Authentic
2036,43,2024-12-15,6,1.00,1,1,1,Afternoon,Fraud
2037,10,2023-12-26,8,5.00,1,0,5,Afternoon,Suspicious
2038,23,2024-07-03,1,4.00,1,0,8,Night,Authentic
2039,19,2022-11-17,8,4.00,1,0,1,Night,Fraud
2040,38,2023-08-25,7,3.00,1,1,4,Morning,Suspicious
2041,74,2020-04-28,2,3.00,0,1,6,Night,Authentic
2042,46,2022-09-26,3,4.00,0,0,2,Morning,Fraud
2043,28,2021-08-24,3,5.00,0,1,5,Evening,Suspicious
2044,63,2020-10-15,6,4.00,0,0,1,Afternoon,Fraud
2045,16,2023-08-18,6,5.00,1,1,4,Night,Suspicious
2046,32,2020-11-19,2,4.00,1,0,8,Morning,Authentic
2047,19,2020-12-26,2,2.00,1,0,4,Afternoon,Suspicious
2048,90,2025-10-11,7,5.00,1,0,7,Night,Authentic
2049,90,2022-12-21,7,4.00,0,1,1,Evening,Fraud
2050,62,2020-02-12,3,4.00,0,0,2,Morning,Fraud
2051,104,2024-07-19,4,3.00,1,0,3,Morning,Suspicious
2052,44,2021-10-27,8,4.00,0,1,6,Morning,Authentic
2053,48,2025-09-30,4,4.00,1,0,1,Morning,Fraud
2054,73,2024-12-16,8,3.00,0,1,5,Night,Suspicious
2055,18,2021-11-04,1,4.00,1,1,7,Morning,Authentic
2056,35,2022-10-26,1,1.00,1,0,4,Evening,Suspicious
2057,93,2020-10-17,1,1.00,1,0,1,Evening,Fraud
2058,56,2020-01-21,5,5.00,0,1,6,Morning,Authentic
2059,18,2025-04-07,6,5.00,1,1,10,Evening,Authentic
2060,90,2021-11-15,2,3.00,1,1,4,Morning,Suspicious
2061,11,2025-10-29,1,5.00,1,0,6,Night,Authentic
2062,76,2022-09-22,5,2.00,1,0,1,Morning,Fraud
2063,91,2022-11-10,2,1.00,1,1,7,Night,Authentic
2064,61,2021-05-08,7,5.00,1,1,3,Evening,Suspicious
2065,48,2023-03-14,7,1.00,0,1,6,Night,Authentic
2066,12,2023-02-20,6,3.00,1,0,6,Evening,Authentic
2067,54,2026-02-23,5,4.00,0,0,7,Night,Authentic
2068,111,2022-02-14,7,5.00,0,1,3,Evening,Suspicious
2069,85,2024-12-28,2,2.00,0,0,9,Night,Authentic
2070,35,2024-07-18,1,4.00,1,0,3,Morning,Suspicious
2071,108,2025-03-16,1,5.00,1,1,2,Afternoon,Fraud
2072,14,2020-09-17,3,5.00,1,1,8,Night,Authentic
2073,58,2025-04-06,8,4.00,1,1,9,Night,Authentic
2074,67,2021-05-11,4,5.00,0,0,2,Night,Fraud
2075,33,2025-09-20,7,3.00,1,1,3,Night,Suspicious
2076,55,2026-01-20,2,5.00,0,0,6,Night,Authentic
2077,102,2022-03-04,5,3.00,0,1,10,Afternoon,Authentic
2078,85,2020-02-20,8,1.00,0,0,8,Night,Authentic
2079,41,2021-04-08,2,3.00,1,0,10,Morning,Authentic
2080,60,2023-08-07,6,5.00,0,1,7,Evening,Authentic
2081,3,2023-10-27,2,3.00,0,0,2,Morning,Fraud
2082,69,2026-03-03,4,2.00,1,0,6,Night,Authentic
2083,38,2020-12-11,4,1.00,1,1,4,Afternoon,Suspicious
2084,76,2020-04-28,5,2.00,0,0,5,Evening,Suspicious
2085,28,2023-08-08,2,5.00,0,0,8,Night,Authentic
2086,22,2022-12-22,3,1.00,1,1,2,Night,Fraud
2087,60,2022-04-07,3,2.00,1,0,4,Evening,Suspicious
2088,65,2023-03-06,5,2.00,0,0,3,Afternoon,Suspicious
2089,65,2025-02-05,1,4.00,1,1,8,Afternoon,Authentic
2090,93,2024-01-10,2,2.00,1,1,2,Night,Fraud
2091,45,2024-02-05,4,1.00,1,1,3,Night,Suspicious
2092,82,2020-08-20,2,4.00,0,0,7,Night,Authentic
2093,71,2020-04-07,7,4.00,1,1,8,Night,Authentic
2094,111,2025-08-28,1,4.00,1,0,5,Afternoon,Suspicious
2095,92,2022-03-12,3,5.00,1,0,4,Morning,Suspicious
2096,101,2025-03-02,2,5.00,0,1,3,Night,Suspicious
2097,105,2023-02-10,1,5.00,1,1,1,Morning,Fraud
2098,90,2020-03-03,1,3.00,0,0,5,Afternoon,Suspicious
2099,59,2020-06-04,3,4.00,1,0,2,Night,Fraud
2100,71,2025-02-21,6,3.00,1,0,5,Evening,Suspicious
2101,8,2022-10-02,2,1.00,0,1,8,Morning,Authentic
2102,1,2024-03-03,7,1.00,1,0,1,Morning,Fraud
2103,22,2020-05-05,3,1.00,0,1,7,Afternoon,Authentic
2104,95,2026-01-12,2,2.00,1,0,1,Morning,Fraud
2105,58,2020-07-02,1,3.00,1,0,5,Night,Suspicious
2106,22,2023-11-25,6,3.00,0,0,10,Night,Authentic
2107,69,2024-09-08,4,3.00,1,0,2,Evening,Fraud
2108,47,2023-05-06,3,2.00,1,0,2,Night,Fraud
2109,90,2023-01-28,2,1.00,1,0,3,Afternoon,Suspicious
2110,31,2023-12-09,5,3.00,0,0,3,Evening,Suspicious
2111,77,2024-09-10,7,3.00,0,0,5,Night,Suspicious
2112,59,2024-03-16,5,2.00,1,1,6,Night,Authentic
2113,82,2021-07-04,1,1.00,0,0,2,Morning,Fraud
2114,110,2023-11-21,8,4.00,0,1,1,Night,Fraud
2115,72,2022-12-15,8,3.00,1,0,6,Morning,Authentic
2116,110,2025-11-06,3,2.00,1,0,3,Morning,Suspicious
2117,114,2021-11-21,6,5.00,1,1,5,Night,Suspicious
2118,59,2023-08-07,8,5.00,1,1,6,Afternoon,Authentic
2119,109,2022-11-10,3,4.00,1,1,2,Evening,Fraud
2120,65,2025-06-09,1,5.00,1,0,1,Night,Fraud
2121,84,2023-07-11,2,1.00,1,1,6,Night,Authentic
2122,96,2023-11-14,8,3.00,1,1,2,Night,Fraud
2123,1,2021-12-01,1,4.00,1,1,3,Afternoon,Suspicious
2124,78,2025-07-11,2,3.00,0,0,10,Afternoon,Authentic
2125,17,2025-08-13,3,1.00,1,0,6,Night,Authentic
2126,95,2023-11-13,4,3.00,1,0,5,Night,Suspicious
2127,22,2025-01-12,6,3.00,0,1,10,Afternoon,Authentic
2128,76,2022-06-28,5,4.00,0,1,3,Afternoon,Suspicious
2129,89,2023-04-23,6,1.00,0,0,6,Night,Authentic
2130,87,2024-09-30,4,3.00,1,0,1,Evening,Fraud
2131,107,2026-01-10,4,5.00,0,0,3,Night,Suspicious
2132,97,2025-10-21,4,3.00,0,1,7,Afternoon,Authentic
2133,34,2023-04-24,4,2.00,1,0,5,Night,Suspicious
2134,67,2021-10-19,7,5.00,0,1,6,Night,Authentic
2135,41,2021-06-20,6,1.00,1,1,6,Night,Authentic
2136,2,2023-11-29,6,4.00,0,1,5,Morning,Suspicious
2137,35,2020-04-07,3,4.00,1,1,8,Evening,Authentic
2138,90,2025-05-27,5,2.00,0,0,2,Evening,Fraud
2139,85,2021-12-05,1,5.00,0,0,9,Night,Authentic
2140,55,2024-11-15,6,4.00,1,1,10,Afternoon,Authentic
2141,96,2020-03-08,8,5.00,0,1,9,Afternoon,Authentic
2142,2,2021-03-21,2,3.00,1,1,8,Night,Authentic
2143,17,2022-04-12,3,1.00,1,0,2,Morning,Fraud
2144,22,2021-04-22,1,4.00,0,1,4,Night,Suspicious
2145,81,2026-02-15,8,5.00,1,1,3,Morning,Suspicious
2146,1,2026-01-12,8,5.00,0,1,8,Morning,Authentic
2147,58,2020-10-27,3,1.00,1,0,8,Morning,Authentic
2148,93,2022-08-14,3,5.00,1,1,10,Morning,Authentic
2149,74,2020-08-06,4,5.00,0,0,5,Night,Suspicious
2150,56,2022-06-10,8,3.00,0,0,10,Morning,Authentic
2151,72,2021-02-24,2,5.00,1,0,10,Afternoon,Authentic
2152,114,2023-03-05,4,1.00,0,0,5,Night,Suspicious
2153,89,2022-04-08,8,2.00,0,0,8,Morning,Authentic
2154,13,2026-01-26,1,4.00,1,0,1,Night,Fraud
2155,18,2021-02-01,6,3.00,1,1,7,Morning,Authentic
2156,39,2021-06-29,2,5.00,1,0,3,Afternoon,Suspicious
2157,41,2020-07-19,5,5.00,0,0,2,Night,Fraud
2158,52,2021-03-02,8,3.00,0,0,9,Morning,Authentic
2159,103,2020-09-21,5,3.00,1,0,2,Night,Fraud
2160,73,2026-02-10,5,5.00,1,1,6,Afternoon,Authentic
2161,74,2025-08-11,4,3.00,1,0,6,Night,Authentic
2162,94,2021-05-30,4,4.00,0,0,1,Evening,Fraud
2163,92,2021-04-05,7,5.00,0,0,5,Morning,Suspicious
2164,51,2025-07-21,6,2.00,0,1,3,Night,Suspicious
2165,47,2025-09-14,8,4.00,0,0,1,Evening,Fraud
2166,58,2022-07-05,6,2.00,0,1,7,Night,Authentic
2167,7,2021-11-10,6,2.00,1,1,2,Evening,Fraud
2168,28,2021-03-29,8,5.00,0,1,1,Morning,Fraud
2169,28,2020-10-25,6,2.00,0,1,5,Afternoon,Suspicious
2170,19,2022-01-18,6,5.00,1,0,2,Night,Fraud
2171,71,2023-04-01,1,4.00,1,1,7,Afternoon,Authentic
2172,46,2024-02-21,7,1.00,0,1,9,Morning,Authentic
2173,9,2024-07-29,2,3.00,1,1,5,Evening,Suspicious
2174,114,2023-10-16,6,3.00,0,0,7,Evening,Authentic
2175,80,2020-05-15,5,1.00,0,1,1,Night,Fraud
2176,78,2025-03-05,4,1.00,1,0,3,Morning,Suspicious
2177,95,2022-01-03,5,5.00,1,1,2,Morning,Fraud
2178,95,2021-08-24,6,1.00,1,0,3,Morning,Suspicious
2179,114,2025-06-21,1,5.00,1,1,9,Night,Authentic
2180,51,2024-10-26,4,2.00,1,1,9,Morning,Authentic
2181,15,2025-05-30,7,1.00,1,0,9,Afternoon,Authentic
2182,73,2022-12-20,5,5.00,1,1,5,Evening,Suspicious
2183,61,2022-07-21,8,5.00,0,1,9,Night,Authentic
2184,20,2025-09-25,1,4.00,1,1,9,Morning,Authentic
2185,42,2021-05-21,2,1.00,1,1,3,Afternoon,Suspicious
2186,58,2020-04-26,8,2.00,1,0,4,Night,Suspicious
2187,69,2020-03-04,8,5.00,1,0,9,Night,Authentic
2188,93,2020-05-22,7,5.00,1,1,6,Night,Authentic
2189,88,2021-12-20,4,5.00,1,0,9,Afternoon,Authentic
2190,81,2021-02-05,7,3.00,1,1,7,Night,Authentic
2191,13,2025-09-16,4,3.00,0,1,7,Morning,Authentic
2192,11,2023-10-27,5,4.00,0,1,10,Night,Authentic
2193,95,2024-02-22,8,1.00,0,0,10,Afternoon,Authentic
2194,24,2022-08-20,4,4.00,1,1,2,Night,Fraud
2195,2,2021-08-27,8,5.00,0,1,1,Night,Fraud
2196,11,2022-10-27,4,3.00,1,0,7,Morning,Authentic
2197,39,2020-11-09,8,4.00,0,1,2,Evening,Fraud
2198,41,2022-08-28,1,3.00,1,1,9,Afternoon,Authentic
2199,25,2025-01-16,4,2.00,1,1,10,Afternoon,Authentic
2200,44,2023-09-16,1,2.00,0,1,1,Evening,Fraud
2201,58,2020-03-18,2,2.00,0,1,5,Morning,Suspicious
2202,64,2023-10-11,1,2.00,1,1,4,Evening,Suspicious
2203,16,2024-03-08,7,4.00,1,0,7,Night,Authentic
2204,113,2025-11-15,3,3.00,1,0,1,Morning,Fraud
2205,102,2020-11-11,1,5.00,1,1,4,Night,Suspicious
2206,6,2025-06-27,6,4.00,0,0,3,Night,Suspicious
2207,71,2024-03-25,7,1.00,0,0,6,Morning,Authentic
2208,28,2023-12-28,7,2.00,1,0,9,Evening,Authentic
2209,7,2022-04-11,4,1.00,1,0,10,Night,Authentic
2210,26,2020-02-22,3,1.00,0,0,5,Afternoon,Suspicious
2211,92,2020-12-07,2,2.00,0,0,4,Evening,Suspicious
2212,14,2025-08-22,3,4.00,0,0,3,Afternoon,Suspicious
2213,50,2020-03-22,5,3.00,1,0,1,Afternoon,Fraud
2214,96,2023-11-06,3,1.00,0,1,2,Night,Fraud
2215,32,2021-04-12,1,3.00,0,0,1,Afternoon,Fraud
2216,12,2022-07-12,6,4.00,1,1,8,Night,Authentic
2217,83,2021-02-13,2,5.00,0,1,1,Night,Fraud
2218,48,2020-04-19,5,1.00,0,1,6,Night,Authentic
2219,70,2023-10-17,2,2.00,1,0,1,Morning,Fraud
2220,10,2020-07-12,5,1.00,1,0,5,Morning,Suspicious
2221,84,2024-12-03,2,4.00,1,1,3,Night,Suspicious
2222,42,2021-01-05,1,1.00,0,1,8,Night,Authentic
2223,1,2021-09-23,5,2.00,1,1,10,Morning,Authentic
2224,21,2023-12-13,8,1.00,1,1,9,Morning,Authentic
2225,22,2024-07-27,5,3.00,1,0,7,Evening,Authentic
2226,97,2020-07-16,4,5.00,1,0,9,Night,Authentic
2227,88,2024-05-28,4,2.00,0,0,9,Night,Authentic
2228,69,2021-03-29,3,2.00,0,1,1,Night,Fraud
2229,38,2023-06-16,7,4.00,1,0,2,Morning,Fraud
2230,100,2021-02-17,7,3.00,0,1,10,Morning,Authentic
2231,105,2025-04-27,7,2.00,1,0,9,Afternoon,Authentic
2232,98,2022-03-24,7,5.00,1,0,4,Afternoon,Suspicious
2233,52,2024-12-03,8,4.00,0,0,3,Afternoon,Suspicious
2234,46,2022-07-29,5,3.00,0,1,3,Evening,Suspicious
2235,72,2020-04-12,1,5.00,0,0,2,Night,Fraud
2236,106,2025-02-08,6,4.00,1,1,10,Night,Authentic
2237,22,2022-01-29,6,1.00,0,1,3,Afternoon,Suspicious
2238,91,2024-11-14,1,4.00,0,1,8,Afternoon,Authentic
2239,2,2024-07-25,7,1.00,0,1,1,Morning,Fraud
2240,66,2024-06-26,1,2.00,0,1,3,Morning,Suspicious
2241,62,2024-12-09,8,5.00,1,0,4,Night,Suspicious
2242,101,2024-02-21,7,4.00,0,0,2,Afternoon,Fraud
2243,7,2023-04-02,5,3.00,0,1,5,Night,Suspicious
2244,49,2021-12-22,8,3.00,1,1,8,Afternoon,Authentic
2245,24,2020-09-04,4,3.00,1,0,7,Night,Authentic
2246,13,2021-12-29,3,2.00,0,0,3,Night,Suspicious
2247,20,2023-12-29,1,1.00,1,1,7,Night,Authentic
2248,4,2023-07-15,5,4.00,0,0,3,Morning,Suspicious
2249,77,2020-07-12,5,4.00,0,1,2,Night,Fraud
2250,102,2025-02-24,7,3.00,0,1,7,Afternoon,Authentic
2251,22,2023-07-02,5,2.00,1,0,9,Night,Authentic
2252,5,2021-02-01,6,4.00,0,1,9,Morning,Authentic
2253,53,2023-01-10,5,1.00,1,1,9,Morning,Authentic
2254,55,2022-07-29,2,1.00,1,1,4,Evening,Suspicious
2255,46,2023-07-19,4,4.00,1,0,8,Evening,Authentic
2256,11,2020-11-12,1,4.00,1,0,9,Night,Authentic
2257,19,2022-05-09,5,2.00,0,1,3,Night,Suspicious
2258,99,2023-03-03,5,3.00,1,1,3,Morning,Suspicious
2259,105,2023-11-22,7,1.00,0,1,3,Night,Suspicious
2260,113,2024-07-03,1,5.00,1,1,9,Night,Authentic
2261,22,2020-05-13,1,1.00,1,0,7,Morning,Authentic
2262,98,2023-11-20,3,4.00,1,0,1,Afternoon,Fraud
2263,67,2020-01-10,8,1.00,0,1,10,Night,Authentic
2264,107,2021-05-28,8,1.00,0,0,3,Night,Suspicious
2265,5,2025-01-22,2,1.00,0,0,10,Night,Authentic
2266,110,2024-05-06,4,5.00,0,0,7,Morning,Authentic
2267,4,2020-12-18,4,5.00,0,1,9,Night,Authentic
2268,65,2022-11-14,6,5.00,0,0,1,Night,Fraud
2269,27,2025-01-29,1,2.00,0,1,4,Afternoon,Suspicious
2270,103,2023-08-18,6,5.00,1,1,8,Night,Authentic
2271,26,2023-12-12,2,4.00,0,1,7,Night,Authentic
2272,76,2024-09-12,2,4.00,0,1,2,Morning,Fraud
2273,25,2025-12-01,6,1.00,0,0,9,Morning,Authentic
2274,88,2026-03-25,8,1.00,1,0,8,Night,Authentic
2275,32,2021-09-26,5,2.00,0,1,6,Night,Authentic
